contact_id,opportunity_id,account_id,first_name,last_name,email,phone,title,department,lead_source,campaign_no,created_date
CON00004161,OPP00002741,ACC000195,Richard,Miller,richard.miller64@company.com,(803) 854-3479,Coordinator,Sales,Partner Referral,16.0,2021-08-10
CON00004162,OPP00002741,ACC000195,Daniel,Wilson,daniel.wilson52@hotmail.com,(476) 207-1896,VP Marketing,Executive,Purchased List,,2021-08-10
CON00004163,OPP00002741,ACC000195,Elizabeth,Thompson,elizabeth.thompson546@yahoo.com,(773) 858-6615,VP Marketing,Sales,Other,,2021-08-10
CON00004164,OPP00002742,ACC000204,Carol,Jackson,carol.jackson177@hotmail.com,(984) 686-4514,Coordinator,Marketing,Phone Inquiry,,2021-11-21
CON00004165,OPP00002743,ACC000058,Daniel,Sanchez,daniel.sanchez7@gmail.com,(742) 747-7530,Specialist,IT,Phone Inquiry,34897.0,2021-11-30
CON00004166,OPP00002744,ACC000091,Donald,Smith,donald.smith93@company.com,(624) 559-7746,Coordinator,Sales,Purchased List,28641.0,2021-09-21
CON00004167,OPP00002744,ACC000091,Susan,Anderson,susan.anderson659@yahoo.com,(374) 424-4138,Director,Finance,Purchased List,8257.0,2021-09-21
CON00004168,OPP00002744,ACC000091,David,Harris,david.harris296@corp.net,(273) 560-1318,Director,HR,Web,26849.0,2021-09-21
CON00004169,OPP00002745,ACC000618,Nancy,Robinson,nancy.robinson301@hotmail.com,(533) 337-5985,Coordinator,Operations,Web,34049.0,2021-12-04
CON00004170,OPP00002746,ACC000961,Nancy,Garcia,nancy.garcia586@business.org,(408) 817-7980,VP Marketing,IT,Other,,2022-01-26
CON00004171,OPP00002747,ACC000555,Robert,Anderson,robert.anderson798@company.com,(977) 790-2402,VP Marketing,Sales,Partner Referral,12117.0,2021-09-18
CON00004172,OPP00002748,ACC000177,Susan,Lee,susan.lee767@company.com,(639) 300-1567,VP Marketing,IT,Purchased List,,2021-11-28
CON00004173,OPP00002748,ACC000177,Betty,Smith,betty.smith876@gmail.com,(229) 809-2451,Manager,Finance,Phone Inquiry,37994.0,2021-11-28
CON00004174,OPP00002748,ACC000177,Matthew,Lewis,matthew.lewis818@corp.net,(747) 717-9641,VP Marketing,Finance,Phone Inquiry,40335.0,2021-11-28
CON00004175,OPP00002749,ACC000469,Jennifer,Thompson,jennifer.thompson242@hotmail.com,(365) 934-6261,Manager,HR,Web,,2021-11-17
CON00004176,OPP00002750,ACC000215,Joseph,Jackson,joseph.jackson790@hotmail.com,(845) 281-5494,Manager,IT,Web,,2021-08-18
CON00004177,OPP00002751,ACC000065,Linda,Wilson,linda.wilson639@yahoo.com,(387) 802-6721,CTO,IT,Purchased List,42409.0,2021-09-03
CON00004178,OPP00002752,ACC000970,John,Sanchez,john.sanchez429@gmail.com,(934) 283-4794,Director,HR,Phone Inquiry,29623.0,2021-10-27
CON00004179,OPP00002752,ACC000970,James,Brown,james.brown580@company.com,(771) 549-2959,Director,Sales,Phone Inquiry,7449.0,2021-10-27
CON00004180,OPP00002753,ACC000736,Jennifer,Gonzalez,jennifer.gonzalez137@hotmail.com,(523) 914-1699,CTO,HR,Web,24481.0,2021-09-01
CON00004181,OPP00002754,ACC000643,Carol,Thompson,carol.thompson813@yahoo.com,(831) 715-5876,Specialist,Finance,Phone Inquiry,,2021-10-27
CON00004182,OPP00002755,ACC001000,Elizabeth,Thompson,elizabeth.thompson433@yahoo.com,(342) 409-9968,VP Sales,Sales,Other,32573.0,2021-10-21
CON00004183,OPP00002755,ACC001000,Barbara,Jackson,barbara.jackson45@business.org,(516) 265-9064,CEO,Finance,Web,19927.0,2021-10-21
CON00004184,OPP00002756,ACC000129,Charles,Ramirez,charles.ramirez661@business.org,(764) 816-4877,Coordinator,Marketing,Phone Inquiry,34484.0,2021-12-18
CON00004185,OPP00002757,ACC000621,Sarah,Brown,sarah.brown495@company.com,(840) 318-5034,Manager,Executive,Phone Inquiry,19994.0,2021-09-25
CON00004186,OPP00002757,ACC000621,Susan,Smith,susan.smith875@yahoo.com,(691) 343-4863,VP Marketing,Finance,Partner Referral,,2021-09-25
CON00004187,OPP00002758,ACC000781,Michelle,Taylor,michelle.taylor715@hotmail.com,(523) 981-1893,Specialist,Finance,Partner Referral,48620.0,2021-09-20
CON00004188,OPP00002759,ACC000221,James,Martinez,james.martinez754@hotmail.com,(971) 995-9877,Coordinator,Operations,Purchased List,11880.0,2021-09-21
CON00004189,OPP00002759,ACC000221,Sharon,Robinson,sharon.robinson612@company.com,(921) 342-4769,Manager,Operations,Purchased List,17638.0,2021-09-21
CON00004190,OPP00002760,ACC000184,Donald,Williams,donald.williams947@corp.net,(676) 311-3079,Director,IT,Web,24727.0,2021-10-09
CON00004191,OPP00002761,ACC000069,Joshua,Martin,joshua.martin761@corp.net,(782) 882-3311,CEO,Sales,Partner Referral,30058.0,2021-09-19
CON00004192,OPP00002761,ACC000069,William,Smith,william.smith804@company.com,(912) 330-1644,Analyst,Marketing,Other,22531.0,2021-09-19
CON00004193,OPP00002762,ACC000443,Sandra,Moore,sandra.moore472@gmail.com,(240) 506-4086,CFO,Operations,Purchased List,8937.0,2021-11-19
CON00004194,OPP00002763,ACC000610,Paul,Johnson,paul.johnson759@business.org,(324) 653-2480,Analyst,Finance,Purchased List,14414.0,2021-10-27
CON00004195,OPP00002764,ACC000223,Helen,Wilson,helen.wilson761@company.com,(825) 946-8459,Director,HR,Purchased List,435.0,2021-10-03
CON00004196,OPP00002764,ACC000223,Sandra,Ramirez,sandra.ramirez157@business.org,(627) 746-1074,CTO,Finance,Phone Inquiry,18388.0,2021-10-03
CON00004197,OPP00002765,ACC000261,Lisa,Harris,lisa.harris667@corp.net,(964) 257-6379,Manager,HR,Other,7393.0,2021-11-19
CON00004198,OPP00002765,ACC000261,David,Thomas,david.thomas89@company.com,(831) 955-5587,Specialist,Finance,Purchased List,,2021-11-19
CON00004199,OPP00002766,ACC000955,Donald,Taylor,donald.taylor820@gmail.com,(952) 536-6139,Specialist,Executive,Other,5370.0,2021-10-10
CON00004200,OPP00002766,ACC000955,James,Thomas,james.thomas704@hotmail.com,(258) 531-8610,Specialist,Sales,Other,14006.0,2021-10-10
CON00004201,OPP00002767,ACC000685,Betty,Sanchez,betty.sanchez162@company.com,(835) 767-9470,CEO,Marketing,Phone Inquiry,,2021-09-23
CON00004202,OPP00002767,ACC000685,William,White,william.white329@hotmail.com,(251) 284-6971,Specialist,Sales,Phone Inquiry,,2021-09-23
CON00004203,OPP00002768,ACC000915,Karen,Moore,karen.moore646@company.com,(395) 300-5032,Director,HR,Phone Inquiry,,2021-11-08
CON00004204,OPP00002768,ACC000915,Karen,Davis,karen.davis284@corp.net,(658) 734-2185,Coordinator,IT,Purchased List,,2021-11-08
CON00004205,OPP00002768,ACC000915,Barbara,Williams,barbara.williams77@corp.net,(242) 769-8833,Specialist,Marketing,Web,23269.0,2021-11-08
CON00004206,OPP00002769,ACC000537,Ruth,Miller,ruth.miller759@gmail.com,(802) 929-2145,CEO,Operations,Other,16973.0,2021-10-15
CON00004207,OPP00002770,ACC000209,Matthew,Garcia,matthew.garcia302@business.org,(860) 746-7915,Coordinator,Executive,Other,,2021-09-10
CON00004208,OPP00002770,ACC000209,Donald,Miller,donald.miller973@business.org,(552) 977-2774,Director,HR,Purchased List,30757.0,2021-09-10
CON00004209,OPP00002770,ACC000209,Sandra,Rodriguez,sandra.rodriguez654@business.org,(751) 322-6313,Coordinator,Sales,Phone Inquiry,9257.0,2021-09-10
CON00004210,OPP00002771,ACC000841,Donald,Thomas,donald.thomas70@corp.net,(717) 482-9739,CEO,HR,Purchased List,,2021-08-15
CON00004211,OPP00002772,ACC000548,Linda,Clark,linda.clark547@gmail.com,(447) 372-1511,CEO,Finance,Other,25055.0,2021-12-14
CON00004212,OPP00002772,ACC000548,John,Lee,john.lee732@corp.net,(251) 383-6076,Specialist,Executive,Phone Inquiry,46024.0,2021-12-14
CON00004213,OPP00002773,ACC000085,Michelle,Williams,michelle.williams533@business.org,(460) 377-2722,Specialist,Finance,Other,,2021-12-03
CON00004214,OPP00002774,ACC000234,Nancy,Harris,nancy.harris952@business.org,(876) 625-3956,Director,Sales,Phone Inquiry,,2022-01-11
CON00004215,OPP00002775,ACC000750,Donna,Clark,donna.clark401@hotmail.com,(461) 513-9858,VP Marketing,Finance,Partner Referral,4657.0,2021-10-11
CON00004216,OPP00002776,ACC000666,William,Rodriguez,william.rodriguez182@yahoo.com,(405) 827-6924,VP Marketing,Finance,Other,48045.0,2021-12-24
CON00004217,OPP00002777,ACC000367,Helen,White,helen.white226@gmail.com,(800) 325-4831,VP Marketing,Marketing,Partner Referral,44669.0,2021-10-20
CON00004218,OPP00002777,ACC000367,Barbara,Lee,barbara.lee374@company.com,(898) 264-4643,Specialist,Operations,Phone Inquiry,7463.0,2021-10-20
CON00004219,OPP00002778,ACC000211,Mary,Smith,mary.smith735@corp.net,(364) 322-4753,Analyst,Operations,Web,,2021-11-26
CON00004220,OPP00002778,ACC000211,William,Lewis,william.lewis385@business.org,(285) 703-8708,Specialist,Marketing,Partner Referral,3653.0,2021-11-26
CON00004221,OPP00002779,ACC000825,Betty,Miller,betty.miller595@company.com,(575) 875-5563,Analyst,IT,Phone Inquiry,15231.0,2021-11-17
CON00004222,OPP00002780,ACC000725,Anthony,Gonzalez,anthony.gonzalez115@hotmail.com,(644) 757-8696,Specialist,IT,Purchased List,,2021-10-14
CON00004223,OPP00002781,ACC000801,Carol,Jones,carol.jones577@yahoo.com,(483) 683-1911,Specialist,Sales,Purchased List,48959.0,2021-11-13
CON00004224,OPP00002782,ACC000153,Elizabeth,Lewis,elizabeth.lewis301@business.org,(425) 273-3192,CTO,HR,Other,13295.0,2022-01-18
CON00004225,OPP00002782,ACC000153,Patricia,Harris,patricia.harris641@hotmail.com,(370) 279-1697,VP Marketing,Executive,Phone Inquiry,45364.0,2022-01-18
CON00004226,OPP00002783,ACC000580,Steven,Taylor,steven.taylor246@corp.net,(817) 907-2156,Specialist,IT,Phone Inquiry,27802.0,2021-08-25
CON00004227,OPP00002784,ACC000142,Karen,Clark,karen.clark114@hotmail.com,(904) 292-4456,CTO,Sales,Other,8947.0,2021-09-07
CON00004228,OPP00002784,ACC000142,Linda,Ramirez,linda.ramirez335@hotmail.com,(687) 778-8364,CEO,Executive,Other,,2021-09-07
CON00004229,OPP00002785,ACC000628,Sarah,Johnson,sarah.johnson21@hotmail.com,(269) 433-7775,CFO,IT,Web,49813.0,2021-11-09
CON00004230,OPP00002786,ACC000320,Robert,Rodriguez,robert.rodriguez131@company.com,(720) 228-9586,Coordinator,HR,Partner Referral,,2021-11-10
CON00004231,OPP00002786,ACC000320,Barbara,Miller,barbara.miller205@gmail.com,(521) 809-2726,VP Marketing,Executive,Phone Inquiry,,2021-11-10
CON00004232,OPP00002787,ACC000479,William,Harris,william.harris434@business.org,(975) 758-1395,Coordinator,Sales,Phone Inquiry,41783.0,2021-11-12
CON00004233,OPP00002788,ACC000314,Lisa,Lopez,lisa.lopez49@gmail.com,(783) 239-1520,CFO,Executive,Partner Referral,22986.0,2021-10-14
CON00004234,OPP00002789,ACC000082,Donna,Harris,donna.harris496@company.com,(599) 288-7539,CFO,IT,Purchased List,28039.0,2021-12-20
CON00004235,OPP00002790,ACC000008,Charles,Anderson,charles.anderson921@gmail.com,(551) 984-7029,Director,Finance,Web,43985.0,2021-09-04
CON00004236,OPP00002791,ACC000299,Elizabeth,Robinson,elizabeth.robinson299@business.org,(804) 591-6981,CFO,Sales,Other,35627.0,2022-01-11
CON00004237,OPP00002792,ACC000153,Helen,Ramirez,helen.ramirez450@business.org,(475) 301-9778,CEO,Operations,Purchased List,22520.0,2022-01-03
CON00004238,OPP00002793,ACC000679,Thomas,Martin,thomas.martin423@gmail.com,(471) 340-4640,Director,Executive,Phone Inquiry,12168.0,2021-11-23
CON00004239,OPP00002793,ACC000679,Thomas,Martinez,thomas.martinez552@gmail.com,(980) 726-9222,Director,Finance,Purchased List,35534.0,2021-11-23
CON00004240,OPP00002793,ACC000679,Michael,White,michael.white929@yahoo.com,(301) 471-3531,VP Marketing,Sales,Web,,2021-11-23
CON00004241,OPP00002794,ACC000170,Mary,Brown,mary.brown442@yahoo.com,(934) 507-2472,Specialist,Sales,Other,,2021-10-17
CON00004242,OPP00002795,ACC000858,Jessica,Ramirez,jessica.ramirez881@gmail.com,(781) 464-8581,CTO,Marketing,Purchased List,19681.0,2021-10-25
CON00004243,OPP00002795,ACC000858,Carol,Martinez,carol.martinez373@corp.net,(264) 874-3011,VP Marketing,Executive,Purchased List,,2021-10-25
CON00004244,OPP00002795,ACC000858,Barbara,Garcia,barbara.garcia8@company.com,(993) 952-9789,Analyst,Marketing,Partner Referral,7527.0,2021-10-25
CON00004245,OPP00002796,ACC000975,Sarah,White,sarah.white74@hotmail.com,(728) 663-3102,Coordinator,Marketing,Phone Inquiry,7722.0,2021-11-15
CON00004246,OPP00002797,ACC000925,Sandra,Rodriguez,sandra.rodriguez430@corp.net,(849) 909-3447,Manager,IT,Partner Referral,,2021-08-21
CON00004247,OPP00002798,ACC000121,Jessica,Thompson,jessica.thompson531@business.org,(951) 461-8445,Analyst,Sales,Phone Inquiry,,2021-11-07
CON00004248,OPP00002799,ACC000603,Richard,Sanchez,richard.sanchez440@corp.net,(721) 893-2911,VP Marketing,Marketing,Web,43087.0,2021-11-27
CON00004249,OPP00002799,ACC000603,Helen,Smith,helen.smith81@business.org,(420) 615-1321,Manager,Marketing,Partner Referral,10436.0,2021-11-27
CON00004250,OPP00002799,ACC000603,Jessica,Sanchez,jessica.sanchez61@hotmail.com,(419) 798-5431,Manager,HR,Phone Inquiry,4524.0,2021-11-27
CON00004251,OPP00002800,ACC000040,Karen,Ramirez,karen.ramirez506@yahoo.com,(533) 984-5399,Coordinator,Sales,Partner Referral,,2021-09-03
CON00004252,OPP00002801,ACC000874,Donna,Wilson,donna.wilson106@hotmail.com,(617) 477-4369,Analyst,Finance,Purchased List,,2021-10-13
CON00004253,OPP00002802,ACC000300,Carol,Clark,carol.clark313@gmail.com,(329) 649-3723,VP Marketing,Finance,Phone Inquiry,2216.0,2021-09-26
CON00004254,OPP00002803,ACC000694,James,Sanchez,james.sanchez65@corp.net,(808) 556-2551,VP Marketing,IT,Partner Referral,8450.0,2021-09-16
CON00004255,OPP00002803,ACC000694,Andrew,Rodriguez,andrew.rodriguez391@gmail.com,(732) 353-7914,VP Marketing,IT,Partner Referral,49616.0,2021-09-16
CON00004256,OPP00002804,ACC000426,Richard,Martin,richard.martin447@business.org,(949) 317-9553,Analyst,Sales,Purchased List,43252.0,2021-09-25
CON00004257,OPP00002804,ACC000426,Susan,Martin,susan.martin890@business.org,(671) 949-8261,VP Marketing,Marketing,Web,17457.0,2021-09-25
CON00004258,OPP00002805,ACC000864,David,Moore,david.moore460@corp.net,(213) 362-2419,Director,HR,Phone Inquiry,3871.0,2021-10-16
CON00004259,OPP00002805,ACC000864,Andrew,Thompson,andrew.thompson548@gmail.com,(277) 962-8255,Specialist,Finance,Other,47307.0,2021-10-16
CON00004260,OPP00002805,ACC000864,Paul,Wilson,paul.wilson549@gmail.com,(513) 585-8594,Coordinator,HR,Purchased List,46306.0,2021-10-16
CON00004261,OPP00002806,ACC000724,Jennifer,Smith,jennifer.smith221@company.com,(477) 743-3078,VP Sales,Executive,Partner Referral,13375.0,2021-10-29
CON00004262,OPP00002806,ACC000724,Donald,Robinson,donald.robinson237@business.org,(301) 392-2850,Director,Marketing,Web,49319.0,2021-10-29
CON00004263,OPP00002807,ACC000175,Mary,Miller,mary.miller600@hotmail.com,(313) 224-3381,Coordinator,HR,Web,,2021-12-27
CON00004264,OPP00002808,ACC000242,Anthony,Rodriguez,anthony.rodriguez379@gmail.com,(431) 294-6322,CFO,HR,Partner Referral,,2021-11-16
CON00004265,OPP00002809,ACC000068,Carol,Thomas,carol.thomas286@gmail.com,(212) 469-8647,Director,Executive,Other,18953.0,2021-12-23
CON00004266,OPP00002810,ACC000745,Anthony,Lopez,anthony.lopez984@yahoo.com,(747) 314-4774,CEO,Sales,Web,45420.0,2021-09-17
CON00004267,OPP00002811,ACC000300,Daniel,Perez,daniel.perez943@company.com,(737) 846-3369,CEO,HR,Phone Inquiry,,2021-12-26
CON00004268,OPP00002811,ACC000300,Betty,Johnson,betty.johnson592@yahoo.com,(568) 382-2345,VP Sales,Sales,Purchased List,18009.0,2021-12-26
CON00004269,OPP00002812,ACC000165,Matthew,Williams,matthew.williams921@company.com,(986) 946-4764,Manager,Operations,Partner Referral,39149.0,2021-09-19
CON00004270,OPP00002813,ACC000658,Donna,Miller,donna.miller610@yahoo.com,(683) 694-6633,CFO,HR,Purchased List,,2021-11-26
CON00004271,OPP00002814,ACC000084,Ruth,Johnson,ruth.johnson886@hotmail.com,(266) 424-1833,CFO,IT,Phone Inquiry,18407.0,2021-08-12
CON00004272,OPP00002815,ACC000683,Nancy,Harris,nancy.harris537@gmail.com,(912) 782-3320,CTO,Marketing,Other,,2022-01-25
CON00004273,OPP00002815,ACC000683,Michael,Jackson,michael.jackson310@hotmail.com,(508) 627-9979,CFO,IT,Phone Inquiry,17774.0,2022-01-25
CON00004274,OPP00002816,ACC000744,Robert,Garcia,robert.garcia711@company.com,(562) 768-2265,VP Sales,Marketing,Phone Inquiry,17605.0,2021-08-30
CON00004275,OPP00002816,ACC000744,Richard,Jackson,richard.jackson41@corp.net,(951) 649-6281,Specialist,Marketing,Phone Inquiry,35441.0,2021-08-30
CON00004276,OPP00002817,ACC000964,Thomas,Martin,thomas.martin470@yahoo.com,(566) 741-6078,Specialist,Executive,Web,,2021-10-19
CON00004277,OPP00002817,ACC000964,William,Lee,william.lee144@corp.net,(242) 309-4183,CEO,Finance,Other,25503.0,2021-10-19
CON00004278,OPP00002817,ACC000964,Susan,Clark,susan.clark801@hotmail.com,(578) 453-5571,VP Sales,Marketing,Other,,2021-10-19
CON00004279,OPP00002818,ACC000931,David,Robinson,david.robinson384@business.org,(904) 857-2794,Analyst,Operations,Purchased List,29028.0,2021-09-15
CON00004280,OPP00002818,ACC000931,Barbara,Williams,barbara.williams702@yahoo.com,(856) 232-3471,CEO,Operations,Purchased List,,2021-09-15
CON00004281,OPP00002819,ACC000959,Michelle,Lee,michelle.lee337@company.com,(671) 388-2939,Specialist,Operations,Web,35459.0,2021-12-28
CON00004282,OPP00002819,ACC000959,Susan,Martinez,susan.martinez108@yahoo.com,(508) 233-2472,CEO,Marketing,Phone Inquiry,5723.0,2021-12-28
CON00004283,OPP00002820,ACC000594,Donna,Garcia,donna.garcia437@company.com,(368) 529-3437,VP Sales,Sales,Purchased List,9253.0,2021-09-30
CON00004284,OPP00002821,ACC000652,Matthew,Miller,matthew.miller323@company.com,(232) 649-6430,Specialist,Executive,Phone Inquiry,21680.0,2021-12-04
CON00004285,OPP00002821,ACC000652,Sharon,Clark,sharon.clark880@company.com,(931) 313-9123,Specialist,Sales,Purchased List,,2021-12-04
CON00004286,OPP00002822,ACC000696,Charles,Thompson,charles.thompson539@business.org,(875) 569-8350,CEO,HR,Purchased List,40305.0,2021-12-08
CON00004287,OPP00002823,ACC000738,Andrew,Harris,andrew.harris560@company.com,(335) 939-7814,CTO,Sales,Purchased List,11806.0,2021-12-24
CON00004288,OPP00002823,ACC000738,Betty,Martin,betty.martin711@corp.net,(353) 333-3518,Analyst,Finance,Phone Inquiry,,2021-12-24
CON00004289,OPP00002824,ACC000320,Elizabeth,Thompson,elizabeth.thompson535@business.org,(638) 229-5932,Manager,Sales,Phone Inquiry,16315.0,2021-09-23
CON00004290,OPP00002825,ACC000181,James,Clark,james.clark306@yahoo.com,(945) 627-8882,Manager,Sales,Web,26123.0,2021-12-03
CON00004291,OPP00002826,ACC000461,Donna,Williams,donna.williams713@corp.net,(232) 612-5626,Analyst,IT,Other,,2021-10-06
CON00004292,OPP00002827,ACC000048,Joseph,Jackson,joseph.jackson717@hotmail.com,(464) 416-7544,CEO,Operations,Other,,2021-12-25
CON00004293,OPP00002827,ACC000048,Thomas,White,thomas.white696@corp.net,(412) 874-9763,VP Sales,Sales,Partner Referral,16414.0,2021-12-25
CON00004294,OPP00002828,ACC000104,Joseph,Ramirez,joseph.ramirez191@company.com,(559) 206-2785,VP Sales,Sales,Purchased List,29508.0,2021-11-14
CON00004295,OPP00002829,ACC000519,Mark,Thompson,mark.thompson716@yahoo.com,(257) 597-3591,Manager,HR,Other,23008.0,2021-10-13
CON00004296,OPP00002829,ACC000519,Donna,Davis,donna.davis276@hotmail.com,(438) 801-1147,VP Marketing,Operations,Partner Referral,45757.0,2021-10-13
CON00004297,OPP00002829,ACC000519,Susan,Perez,susan.perez447@business.org,(405) 409-6424,CTO,Finance,Other,,2021-10-13
CON00004298,OPP00002830,ACC000584,Joshua,Wilson,joshua.wilson604@business.org,(347) 899-2260,CTO,IT,Purchased List,40229.0,2021-11-28
CON00004299,OPP00002831,ACC000955,Charles,Lopez,charles.lopez190@company.com,(221) 811-8765,CFO,HR,Web,39253.0,2021-10-02
CON00004300,OPP00002831,ACC000955,Thomas,White,thomas.white581@yahoo.com,(294) 828-4700,CFO,Operations,Web,16990.0,2021-10-02
CON00004301,OPP00002831,ACC000955,Patricia,Perez,patricia.perez702@yahoo.com,(617) 543-9129,Manager,Executive,Partner Referral,17161.0,2021-10-02
CON00004302,OPP00002832,ACC000911,Elizabeth,Moore,elizabeth.moore748@hotmail.com,(232) 816-3629,CTO,Executive,Other,,2021-09-29
CON00004303,OPP00002833,ACC000763,Mark,Wilson,mark.wilson358@hotmail.com,(617) 565-3642,VP Sales,Operations,Other,3481.0,2021-10-14
CON00004304,OPP00002834,ACC000668,Donna,Anderson,donna.anderson350@hotmail.com,(617) 596-5138,VP Marketing,Finance,Phone Inquiry,33482.0,2021-09-15
CON00004305,OPP00002835,ACC000484,Richard,Lopez,richard.lopez831@yahoo.com,(608) 720-3993,VP Sales,Executive,Partner Referral,47673.0,2021-10-19
CON00004306,OPP00002835,ACC000484,Sharon,Lopez,sharon.lopez407@hotmail.com,(569) 616-6207,Manager,Marketing,Partner Referral,,2021-10-19
CON00004307,OPP00002836,ACC000365,Linda,Martin,linda.martin348@gmail.com,(947) 435-7102,Analyst,HR,Web,32394.0,2021-12-18
CON00004308,OPP00002836,ACC000365,Michael,Robinson,michael.robinson263@business.org,(953) 514-8121,CEO,IT,Web,,2021-12-18
CON00004309,OPP00002837,ACC000829,Patricia,Lewis,patricia.lewis173@business.org,(619) 487-3818,VP Sales,IT,Purchased List,546.0,2022-01-22
CON00004310,OPP00002838,ACC000366,Helen,Gonzalez,helen.gonzalez207@yahoo.com,(636) 749-9201,VP Marketing,Operations,Other,6920.0,2021-11-23
CON00004311,OPP00002839,ACC000926,Barbara,Taylor,barbara.taylor756@company.com,(301) 815-9957,Director,Sales,Purchased List,41938.0,2021-10-31
CON00004312,OPP00002839,ACC000926,David,Lee,david.lee735@hotmail.com,(636) 695-5182,Director,IT,Purchased List,,2021-10-31
CON00004313,OPP00002839,ACC000926,Sarah,Hernandez,sarah.hernandez128@hotmail.com,(693) 756-9741,VP Marketing,IT,Partner Referral,,2021-10-31
